MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0.3	0.09	0.09	0.09	0.9	NAN	
0.4	0.135	0.065	0.065	1.35	NAN	
0.5	0.12	0.065	0.065	1.2	NAN	
0.6	0.135	0.205	0.205	1.35	NAN	
0.7	0.165	0.21	0.21	1.65	NAN	
0.8	0.195	0.22	0.22	1.95	NAN	
0.9	0.225	0.235	0.235	2.25	NAN	
1	0.27	0.24	0.24	2.7	NAN	
1.1	0.285	0.26	0.26	2.85	NAN	
1.2	0.315	0.15	0.15	3.15	NAN	
1.3	0.33	0.195	0.195	3.3	NAN	
1.4	0.36	0.27	0.27	3.6	NAN	
1.5	0.39	0.38	0.38	3.9	NAN	
1.6	0.42	0.575	0.575	4.2	NAN	
1.7	0.435	0.83	0.83	4.35	NAN	
1.8	0.465	1.285	1.285	4.65	NAN	
1.9	0.495	1.645	1.645	4.95	NAN	
2	0.51	2.055	2.055	5.1	NAN	
2.1	0.54	2.345	2.345	5.4	NAN	
2.2	0.57	2.29	2.29	5.7	NAN	
2.3	0.6	1.89	1.89	6	NAN	
2.4	0.615	1.24	1.24	6.15	NAN	
2.5	0.645	0.83	0.83	6.45	NAN	
2.6	0.675	0.54	0.54	6.75	NAN	
2.7	0.705	0.375	0.375	7.05	NAN	
2.8	0.735	0.29	0.29	7.35	NAN	
2.9	0.75	0.28	0.28	7.5	NAN	
3	0.78	0.47	0.47	7.8	NAN	
3.1	0.795	0.665	0.665	7.95	NAN	
3.2	0.825	0.895	0.895	8.25	NAN	
3.3	0.855	1.235	1.235	8.55	NAN	
3.4	0.885	1.65	1.65	8.85	NAN	
3.5	0.9	2.185	2.185	9	NAN	
3.6	0.93	2.655	2.655	9.3	NAN	
3.7	0.96	3.37	3.37	9.6	NAN	
3.8	0.99	4.145	4.145	9.9	NAN	
3.9	1.02	4.82	4.82	10.2	NAN	
4	1.035	5.07	5.07	10.35	NAN	
4.1	1.065	4.74	4.74	10.65	NAN	
4.2	1.095	3.63	3.63	10.95	NAN	
4.3	1.125	2.435	2.435	11.25	NAN	
4.4	1.14	1.605	1.605	11.4	NAN	
4.5	1.155	1	1	11.55	NAN	
4.6	1.185	0.75	0.75	11.85	NAN	
4.7	1.215	0.45	0.45	12.15	NAN	
4.8	1.245	0.51	0.51	12.45	NAN	
4.9	1.275	0.69	0.69	12.75	NAN	
5	1.305	0.965	0.965	13.05	NAN	
5.1	1.32	1.385	1.385	13.2	NAN	
5.2	1.35	1.93	1.93	13.5	NAN	
5.3	1.38	2.78	2.78	13.8	NAN	
5.4	1.41	3.63	3.63	14.1	NAN	
5.5	1.425	4.6	4.6	14.25	NAN	
5.6	1.455	5.695	5.695	14.55	NAN	
5.7	1.47	6.815	6.815	14.7	NAN	
5.8	1.5	7.655	7.655	15	NAN	
5.9	1.53	7.765	7.765	15.3	NAN	
6	1.56	7.09	7.09	15.6	NAN	
6.1	1.575	5.755	5.755	15.75	NAN	
6.2	1.605	4.275	4.275	16.05	NAN	
6.3	1.635	2.925	2.925	16.35	NAN	
6.4	1.665	1.9	1.9	16.65	NAN	
6.5	1.695	1.335	1.335	16.95	NAN	
6.6	1.71	1.01	1.01	17.1	NAN	
6.7	1.74	1.025	1.025	17.4	NAN	
6.8	1.77	1.175	1.175	17.7	NAN	
6.9	1.8	1.5	1.5	18	NAN	
7	1.815	2.03	2.03	18.15	NAN	
7.1	1.83	2.575	2.575	18.3	NAN	
7.2	1.86	3.47	3.47	18.6	NAN	
7.3	1.89	4.54	4.54	18.9	NAN	
7.4	1.92	5.785	5.785	19.2	NAN	
7.5	1.95	7.165	7.165	19.5	NAN	
7.6	1.965	8.75	8.75	19.65	NAN	
7.7	1.995	9.935	9.935	19.95	NAN	
7.8	2.025	10.245	10.245	20.25	NAN	
7.9	2.055	10.12	10.12	20.55	NAN	
8	2.07	9.035	9.035	20.7	NAN	
8.1	2.1	7.465	7.465	21	NAN	
8.2	2.13	5.565	5.565	21.3	NAN	
8.3	2.145	4.085	4.085	21.45	NAN	
8.4	2.175	2.94	2.94	21.75	NAN	
8.5	2.205	2.24	2.24	22.05	NAN	
8.6	2.22	1.875	1.875	22.2	NAN	
8.7	2.25	1.8	1.8	22.5	NAN	
8.8	2.28	2.105	2.105	22.8	NAN	
8.9	2.31	2.535	2.535	23.1	NAN	
9	2.325	3.23	3.23	23.25	NAN	
9.1	2.355	4.165	4.165	23.55	NAN	
9.2	2.385	5.25	5.25	23.85	NAN	
9.3	2.415	6.64	6.64	24.15	NAN	
9.4	2.445	8.21	8.21	24.45	NAN	
9.5	2.46	9.83	9.83	24.6	NAN	
9.6	2.475	10.245	10.245	24.75	NAN	
9.7	2.505	10.245	10.245	25.05	NAN	
9.8	2.535	10.245	10.245	25.35	NAN	
9.9	2.565	10.245	10.245	25.65	NAN	
10	2.58	10.245	10.245	25.8	NAN	
10.1	2.61	9.605	9.605	26.1	NAN	
10.2	2.64	7.89	7.89	26.4	NAN	
10.3	2.67	6.395	6.395	26.7	NAN	
10.4	2.7	5.205	5.205	27	NAN	
10.5	2.715	4.35	4.35	27.15	NAN	
10.6	2.745	3.74	3.74	27.45	NAN	
10.7	2.775	3.565	3.565	27.75	NAN	
10.8	2.79	3.685	3.685	27.9	NAN	
10.9	2.82	4.11	4.11	28.2	NAN	
11	2.835	4.855	4.855	28.35	NAN	
11.1	2.865	6.02	6.02	28.65	NAN	
11.2	2.895	7.39	7.39	28.95	NAN	
11.3	2.925	9.05	9.05	29.25	NAN	
11.4	2.955	10.245	10.245	29.55	NAN	
11.5	2.97	10.245	10.245	29.7	NAN	
11.6	3	10.245	10.245	30	NAN	
11.7	3.03	10.245	10.245	30.3	NAN	
11.8	3.06	10.245	10.245	30.6	NAN	
11.9	3.075	10.245	10.245	30.75	NAN	
12	3.105	10.245	10.245	31.05	NAN	
12.1	3.12	10.245	10.245	31.2	NAN	
12.2	3.15	10.245	10.245	31.5	NAN	
12.3	3.18	9.99	9.99	31.8	NAN	
12.4	3.195	9.63	9.63	31.95	NAN	
