MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0.2	0.03	0.64	0.64	0.3	NAN	
0.3	0.12	0.04	0.04	1.2	NAN	
0.4	0.135	0.05	0.05	1.35	NAN	
0.5	0.135	0.045	0.045	1.35	NAN	
0.6	0.15	0.065	0.065	1.5	NAN	
0.7	0.18	0.015	0.015	1.8	NAN	
0.8	0.195	0.005	0.005	1.95	NAN	
0.9	0.225	0.05	0.05	2.25	NAN	
1	0.255	0.055	0.055	2.55	NAN	
1.17	0.3	-0.03	-0.03	3	NAN	
1.2	0.315	0.06	0.06	3.15	NAN	
1.3	0.345	0.025	0.025	3.45	NAN	
1.4	0.36	0.015	0.015	3.6	NAN	
1.5	0.375	0.045	0.045	3.75	NAN	
1.6	0.405	0.23	0.23	4.05	NAN	
1.7	0.435	0.445	0.445	4.35	NAN	
1.8	0.465	0.66	0.66	4.65	NAN	
1.9	0.495	0.985	0.985	4.95	NAN	
2	0.51	1.3	1.3	5.1	NAN	
2.184	0.57	1.69	1.69	5.7	NAN	
2.2	0.57	1.45	1.45	5.7	NAN	
2.3	0.6	1.11	1.11	6	NAN	
2.4	0.63	0.725	0.725	6.3	NAN	
2.5	0.66	0.41	0.41	6.6	NAN	
2.6	0.675	0.21	0.21	6.75	NAN	
2.7	0.705	0.015	0.015	7.05	NAN	
2.8	0.735	0.145	0.145	7.35	NAN	
2.9	0.75	0.07	0.07	7.5	NAN	
3	0.78	0.26	0.26	7.8	NAN	
3.198	0.825	0.065	0.065	8.25	NAN	
3.212	0.825	0.125	0.125	8.25	NAN	
3.3	0.855	0.58	0.58	8.55	NAN	
3.4	0.885	0.935	0.935	8.85	NAN	
3.5	0.915	1.39	1.39	9.15	NAN	
3.6	0.945	1.86	1.86	9.45	NAN	
3.7	0.96	2.46	2.46	9.6	NAN	
3.8	0.99	3.04	3.04	9.9	NAN	
3.9	1.02	3.535	3.535	10.2	NAN	
4	1.05	3.58	3.58	10.5	NAN	
4.212	1.095	1.89	1.89	10.95	NAN	
4.226	1.095	2.455	2.455	10.95	NAN	
4.3	1.11	1.47	1.47	11.1	NAN	
4.4	1.14	0.52	0.52	11.4	NAN	
4.5	1.17	0.26	0.26	11.7	NAN	
4.6	1.2	0.1	0.1	12	NAN	
4.7	1.23	0.04	0.04	12.3	NAN	
4.8	1.245	0.07	0.07	12.45	NAN	
4.9	1.275	0.19	0.19	12.75	NAN	
5	1.305	0.25	0.25	13.05	NAN	
5.1	1.335	0.745	0.745	13.35	NAN	
5.241	1.365	1.875	1.875	13.65	NAN	
5.3	1.38	1.56	1.56	13.8	NAN	
5.4	1.41	2.455	2.455	14.1	NAN	
5.5	1.425	3.025	3.025	14.25	NAN	
5.6	1.455	4.19	4.19	14.55	NAN	
5.7	1.485	5.035	5.035	14.85	NAN	
5.8	1.5	5.575	5.575	15	NAN	
5.9	1.53	5.595	5.595	15.3	NAN	
6	1.56	4.84	4.84	15.6	NAN	
6.1	1.59	3.645	3.645	15.9	NAN	
6.24	1.62	1.98	1.98	16.2	NAN	
6.3	1.635	1.44	1.44	16.35	NAN	
6.4	1.665	0.755	0.755	16.65	NAN	
6.5	1.695	0.33	0.33	16.95	NAN	
6.6	1.725	0.175	0.175	17.25	NAN	
6.7	1.755	0.19	0.19	17.55	NAN	
6.8	1.755	0.315	0.315	17.55	NAN	
6.9	1.785	0.74	0.74	17.85	NAN	
7	1.815	0.97	0.97	18.15	NAN	
7.1	1.845	1.7	1.7	18.45	NAN	
7.254	1.89	2.975	2.975	18.9	NAN	
7.3	1.89	3.265	3.265	18.9	NAN	
7.4	1.92	4.34	4.34	19.2	NAN	
7.5	1.95	5.475	5.475	19.5	NAN	
7.6	1.98	6.545	6.545	19.8	NAN	
7.7	1.995	7.305	7.305	19.95	NAN	
7.8	2.025	7.295	7.295	20.25	NAN	
7.9	2.055	6.94	6.94	20.55	NAN	
8	2.085	5.675	5.675	20.85	NAN	
8.1	2.1	4.5	4.5	21	NAN	
8.267	2.145	2.995	2.995	21.45	NAN	
8.3	2.145	2.065	2.065	21.45	NAN	
8.4	2.175	1.31	1.31	21.75	NAN	
8.5	2.205	0.81	0.81	22.05	NAN	
8.6	2.235	0.565	0.565	22.35	NAN	
8.7	2.25	0.715	0.715	22.5	NAN	
8.8	2.28	0.945	0.945	22.8	NAN	
8.9	2.31	1.36	1.36	23.1	NAN	
9	2.34	2.01	2.01	23.4	NAN	
9.1	2.37	2.825	2.825	23.7	NAN	
9.281	2.4	5.215	5.215	24	NAN	
9.3	2.415	5.04	5.04	24.15	NAN	
9.4	2.43	6.185	6.185	24.3	NAN	
9.5	2.46	8.04	8.04	24.6	NAN	
9.6	2.49	8.665	8.665	24.9	NAN	
9.7	2.505	9.215	9.215	25.05	NAN	
9.8	2.535	9.105	9.105	25.35	NAN	
9.9	2.565	8.41	8.41	25.65	NAN	
10	2.595	7.215	7.215	25.95	NAN	
10.1	2.625	5.68	5.68	26.25	NAN	
10.295	2.67	3.51	3.51	26.7	NAN	
10.308	2.67	4.21	4.21	26.7	NAN	
10.4	2.7	2.52	2.52	27	NAN	
10.5	2.73	2.01	2.01	27.3	NAN	
10.6	2.76	1.93	1.93	27.6	NAN	
10.7	2.76	1.735	1.735	27.6	NAN	
10.8	2.79	1.985	1.985	27.9	NAN	
10.9	2.82	2.385	2.385	28.2	NAN	
11	2.85	3.2	3.2	28.5	NAN	
11.1	2.88	4.165	4.165	28.8	NAN	
11.309	2.925	7.89	7.89	29.25	NAN	
11.324	2.925	7.965	7.965	29.25	NAN	
11.4	2.955	8.18	8.18	29.55	NAN	
11.5	2.985	9.58	9.58	29.85	NAN	
11.6	3.015	10.245	10.245	30.15	NAN	
11.7	3.03	10.245	10.245	30.3	NAN	
11.8	3.06	10.245	10.245	30.6	NAN	
11.9	3.075	10.245	10.245	30.75	NAN	
12	3.105	9.135	9.135	31.05	NAN	
12.1	3.135	7.895	7.895	31.35	NAN	
12.323	3.195	6.335	6.335	31.95	NAN	
