MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0.5	0.12	-0.06	-0.06	1.2	NAN	
0.6	0.15	-0.055	-0.055	1.5	NAN	
0.7	0.18	-0.06	-0.06	1.8	NAN	
0.8	0.21	-0.06	-0.06	2.1	NAN	
0.9	0.24	-0.06	-0.06	2.4	NAN	
1	0.27	-0.04	-0.04	2.7	NAN	
1.1	0.3	-0.06	-0.06	3	NAN	
1.2	0.315	-0.06	-0.06	3.15	NAN	
1.3	0.345	-0.06	-0.06	3.45	NAN	
1.4	0.375	-0.04	-0.04	3.75	NAN	
1.5	0.405	-0.02	-0.02	4.05	NAN	
1.6	0.435	0.045	0.045	4.35	NAN	
1.7	0.45	0.145	0.145	4.5	NAN	
1.8	0.465	0.645	0.645	4.65	NAN	
1.9	0.495	0.69	0.69	4.95	NAN	
2	0.525	1.155	1.155	5.25	NAN	
2.1	0.555	1.26	1.26	5.55	NAN	
2.2	0.585	1.18	1.18	5.85	NAN	
2.3	0.6	0.66	0.66	6	NAN	
2.4	0.63	0.25	0.25	6.3	NAN	
2.5	0.66	0.035	0.035	6.6	NAN	
2.6	0.69	0	0	6.9	NAN	
2.7	0.72	-0.005	-0.005	7.2	NAN	
2.8	0.75	-0.035	-0.035	7.5	NAN	
2.9	0.765	-0.005	-0.005	7.65	NAN	
3	0.795	0.01	0.01	7.95	NAN	
3.1	0.81	0.1	0.1	8.1	NAN	
3.2	0.84	0.165	0.165	8.4	NAN	
3.3	0.87	0.545	0.545	8.7	NAN	
3.4	0.885	1.02	1.02	8.85	NAN	
3.5	0.915	1.47	1.47	9.15	NAN	
3.6	0.945	2.08	2.08	9.45	NAN	
3.7	0.975	2.84	2.84	9.75	NAN	
3.8	1.005	3.54	3.54	10.05	NAN	
3.9	1.035	3.92	3.92	10.35	NAN	
4	1.05	3.89	3.89	10.5	NAN	
4.1	1.08	3.08	3.08	10.8	NAN	
4.2	1.11	1.865	1.865	11.1	NAN	
4.3	1.14	1.15	1.15	11.4	NAN	
4.4	1.155	0.47	0.47	11.55	NAN	
4.5	1.17	0.135	0.135	11.7	NAN	
4.6	1.2	0.08	0.08	12	NAN	
4.7	1.23	0.025	0.025	12.3	NAN	
4.8	1.26	0.09	0.09	12.6	NAN	
4.9	1.29	0.44	0.44	12.9	NAN	
5	1.305	0.67	0.67	13.05	NAN	
5.1	1.335	1.105	1.105	13.35	NAN	
5.2	1.365	1.67	1.67	13.65	NAN	
5.3	1.395	2.35	2.35	13.95	NAN	
5.4	1.425	3.195	3.195	14.25	NAN	
5.5	1.44	4.02	4.02	14.4	NAN	
5.6	1.47	5.015	5.015	14.7	NAN	
5.7	1.5	5.645	5.645	15	NAN	
5.8	1.515	6.42	6.42	15.15	NAN	
5.9	1.545	6.095	6.095	15.45	NAN	
6	1.575	5.185	5.185	15.75	NAN	
6.1	1.59	3.71	3.71	15.9	NAN	
6.2	1.62	2.49	2.49	16.2	NAN	
6.3	1.65	1.505	1.505	16.5	NAN	
6.4	1.68	0.865	0.865	16.8	NAN	
6.5	1.71	0.62	0.62	17.1	NAN	
6.6	1.725	0.375	0.375	17.25	NAN	
6.7	1.755	0.44	0.44	17.55	NAN	
6.8	1.785	0.68	0.68	17.85	NAN	
6.9	1.815	1.26	1.26	18.15	NAN	
7	1.845	1.565	1.565	18.45	NAN	
7.1	1.845	2.43	2.43	18.45	NAN	
7.2	1.875	3.465	3.465	18.75	NAN	
7.3	1.905	4.445	4.445	19.05	NAN	
7.4	1.935	5.67	5.67	19.35	NAN	
7.5	1.965	7.05	7.05	19.65	NAN	
7.6	1.98	8.12	8.12	19.8	NAN	
7.7	2.01	8.775	8.775	20.1	NAN	
7.8	2.04	8.775	8.775	20.4	NAN	
7.9	2.07	7.73	7.73	20.7	NAN	
8	2.085	6.355	6.355	20.85	NAN	
8.1	2.115	4.94	4.94	21.15	NAN	
8.2	2.145	3.4	3.4	21.45	NAN	
8.3	2.16	2.46	2.46	21.6	NAN	
8.4	2.19	1.715	1.715	21.9	NAN	
8.5	2.22	1.305	1.305	22.2	NAN	
8.6	2.235	1.2	1.2	22.35	NAN	
8.7	2.265	1.335	1.335	22.65	NAN	
8.8	2.295	1.79	1.79	22.95	NAN	
8.9	2.325	2.265	2.265	23.25	NAN	
9	2.355	3.175	3.175	23.55	NAN	
9.1	2.37	4.075	4.075	23.7	NAN	
9.2	2.4	5.43	5.43	24	NAN	
9.3	2.43	6.73	6.73	24.3	NAN	
9.4	2.46	8.325	8.325	24.6	NAN	
9.5	2.475	9.615	9.615	24.75	NAN	
9.6	2.49	10.245	10.245	24.9	NAN	
9.7	2.52	10.245	10.245	25.2	NAN	
9.8	2.55	10.245	10.245	25.5	NAN	
9.9	2.58	9.625	9.625	25.8	NAN	
10	2.61	8.19	8.19	26.1	NAN	
10.1	2.625	6.685	6.685	26.25	NAN	
10.2	2.655	5.16	5.16	26.55	NAN	
10.3	2.685	4.08	4.08	26.85	NAN	
10.4	2.715	3.255	3.255	27.15	NAN	
10.5	2.73	2.8	2.8	27.3	NAN	
10.6	2.76	2.645	2.645	27.6	NAN	
10.7	2.79	2.745	2.745	27.9	NAN	
10.8	2.82	3.12	3.12	28.2	NAN	
10.9	2.835	3.825	3.825	28.35	NAN	
11	2.85	4.66	4.66	28.5	NAN	
11.1	2.88	5.945	5.945	28.8	NAN	
11.2	2.91	7.42	7.42	29.1	NAN	
11.3	2.94	9.01	9.01	29.4	NAN	
11.4	2.97	10.245	10.245	29.7	NAN	
11.5	2.985	10.245	10.245	29.85	NAN	
11.6	3.015	10.245	10.245	30.15	NAN	
11.7	3.045	10.245	10.245	30.45	NAN	
11.8	3.075	10.245	10.245	30.75	NAN	
11.9	3.105	10.245	10.245	31.05	NAN	
12	3.12	10.245	10.245	31.2	NAN	
12.1	3.15	9.195	9.195	31.5	NAN	
12.2	3.165	7.95	7.95	31.65	NAN	
12.3	3.195	7.375	7.375	31.95	NAN	
